OnboardingKey,CandidateKey,StartDateKey,CompletionDateKey,Mentor,OnboardingStatus,Notes
1906,1093,20240422,20240402.0,Justin Holt,Delayed,Onboarding record 1906
1907,1098,20241220,20240802.0,Jeremy Stephens,InProgress,Onboarding record 1907
1908,1099,20230923,20240324.0,Jason Gibson,InProgress,Onboarding record 1908
1909,1100,20250304,20240615.0,Tracy White,Completed,Onboarding record 1909
1910,1101,20241118,,Tracie Wade,Delayed,Onboarding record 1910
1911,1102,20250211,20230716.0,Brian Keller,Delayed,Onboarding record 1911
1912,1103,20230909,20230412.0,Danielle Young,InProgress,Onboarding record 1912
1913,1106,20230926,20230328.0,Rachel Baldwin,Completed,Onboarding record 1913
1914,1107,20240914,20241230.0,Sandra Burch,Delayed,Onboarding record 1914
1915,1108,20240209,,Megan Nelson,InProgress,Onboarding record 1915
1916,1114,20241019,20231203.0,William Stephens,Completed,Onboarding record 1916
1917,1119,20240914,20241026.0,Ian Brown,Completed,Onboarding record 1917
1918,1124,20240512,20240619.0,Kathy Shelton,Completed,Onboarding record 1918
1919,1125,20240202,20230903.0,Virginia Meyer,Delayed,Onboarding record 1919
1920,1132,20230418,,Brenda Hicks,Delayed,Onboarding record 1920
1921,1134,20230623,20240524.0,Kelli Davis,Completed,Onboarding record 1921
1922,1136,20250121,20250206.0,Lori Abbott,InProgress,Onboarding record 1922
1923,1139,20240704,20250414.0,Jordan Stephens,InProgress,Onboarding record 1923
1924,1145,20230818,20240211.0,Julie Moon,InProgress,Onboarding record 1924
1925,1150,20231027,,Thomas Maldonado,InProgress,Onboarding record 1925
1926,1158,20240527,20250409.0,Edgar Poole,Delayed,Onboarding record 1926
1927,1161,20240804,20240314.0,Ian Calhoun,Completed,Onboarding record 1927
1928,1165,20230927,20250424.0,Paul Terry,Completed,Onboarding record 1928
1929,1167,20240817,20250311.0,Linda Fox,InProgress,Onboarding record 1929
1930,1171,20241231,,Jaime Russell,Delayed,Onboarding record 1930
1931,1184,20250616,20240130.0,Brandon Salazar,Delayed,Onboarding record 1931
1932,1188,20240911,20240626.0,Brenda Edwards,Completed,Onboarding record 1932
1933,1189,20231104,20250202.0,Amber Cannon,Delayed,Onboarding record 1933
1934,1197,20230811,20240109.0,Margaret Mccall,InProgress,Onboarding record 1934
1935,1198,20230322,,Erin Barton,Completed,Onboarding record 1935
1936,1202,20241011,20250310.0,Michael Johnson,InProgress,Onboarding record 1936
1937,1203,20250111,20231029.0,Edward Clark,Completed,Onboarding record 1937
1938,1206,20230731,20240119.0,Richard Wade,Completed,Onboarding record 1938
1939,1210,20230410,20240213.0,Kimberly Liu,Delayed,Onboarding record 1939
1940,1211,20240409,,Shannon Jones,InProgress,Onboarding record 1940
1941,1215,20231121,20250509.0,Matthew Mueller,InProgress,Onboarding record 1941
1942,1222,20231102,20240713.0,Michelle Guerra,Delayed,Onboarding record 1942
1943,1223,20240507,20250215.0,Gina Carlson,Completed,Onboarding record 1943
1944,1224,20240225,20230924.0,Joe Thompson,Completed,Onboarding record 1944
1945,1226,20240415,,Joshua Maddox,Delayed,Onboarding record 1945
1946,1230,20250131,20250702.0,Lisa Forbes,Delayed,Onboarding record 1946
1947,1232,20230513,20240723.0,Mary Chase,Delayed,Onboarding record 1947
1948,1236,20250328,20250311.0,Ms. Cynthia Nicholson,InProgress,Onboarding record 1948
1949,1238,20250708,20241127.0,Alicia Barnes,Completed,Onboarding record 1949
1950,1239,20240627,,Cody Townsend,InProgress,Onboarding record 1950
1951,1242,20250227,20231008.0,Tracey Miranda,Delayed,Onboarding record 1951
1952,1245,20250112,20241101.0,Blake Moran,InProgress,Onboarding record 1952
1953,1248,20250130,20240610.0,Amanda Sparks,Delayed,Onboarding record 1953
1954,1249,20250218,20230509.0,Julia Robinson,Delayed,Onboarding record 1954
1955,1255,20230915,,Jillian Madden,Delayed,Onboarding record 1955
1956,1256,20240913,20230506.0,Mark Hughes,Delayed,Onboarding record 1956
1957,1257,20231017,20250526.0,Julie Wolfe,InProgress,Onboarding record 1957
1958,1259,20250224,20240518.0,Morgan Rhodes,Delayed,Onboarding record 1958
1959,1261,20250510,20231025.0,Alexander Bennett,Completed,Onboarding record 1959
1960,1262,20231027,,Michael Rodriguez,Delayed,Onboarding record 1960
1961,1272,20240505,20230903.0,Bryan Bauer,Delayed,Onboarding record 1961
1962,1274,20241228,20241202.0,Dave Acosta,Delayed,Onboarding record 1962
1963,1275,20240727,20250428.0,Ashley Pham,Delayed,Onboarding record 1963
1964,1279,20241101,20250402.0,Kevin Herrera,Completed,Onboarding record 1964
1965,1283,20240121,,Veronica Stevens,Completed,Onboarding record 1965
1966,1284,20240829,20250205.0,Dr. Janet Sparks,Delayed,Onboarding record 1966
1967,1288,20250330,20241007.0,Mark Aguirre,Completed,Onboarding record 1967
1968,1290,20250724,20240302.0,Donna Casey,Completed,Onboarding record 1968
1969,1292,20230413,20250414.0,Amanda Park,Delayed,Onboarding record 1969
1970,1299,20231010,,Michael Garrison MD,InProgress,Onboarding record 1970
1971,1300,20250525,20250715.0,Judith Fox,Delayed,Onboarding record 1971
1972,1301,20250501,20230612.0,Douglas Blackwell,Completed,Onboarding record 1972
1973,1303,20240527,20250123.0,Kristen Reynolds,InProgress,Onboarding record 1973
1974,1304,20250719,20230925.0,Michelle Rhodes,InProgress,Onboarding record 1974
1975,1306,20250303,,Jill Hutchinson,Completed,Onboarding record 1975
1976,1308,20250508,20250417.0,Angela Mcmahon,Delayed,Onboarding record 1976
1977,1310,20241127,20241003.0,Carol Ruiz,InProgress,Onboarding record 1977
1978,1314,20230919,20240418.0,Jason Sanchez,Completed,Onboarding record 1978
1979,1315,20230806,20250513.0,Nancy Frey,Completed,Onboarding record 1979
1980,1316,20230601,,Jason Castillo,Delayed,Onboarding record 1980
1981,1317,20250610,20230326.0,Tammy Simpson,Completed,Onboarding record 1981
1982,1319,20250422,20250524.0,Jesus Armstrong,Completed,Onboarding record 1982
1983,1320,20230421,20240429.0,Christopher Franklin,Completed,Onboarding record 1983
1984,1323,20240927,20240323.0,Emma Alexander,Completed,Onboarding record 1984
1985,1324,20231005,,Roberta Perez,InProgress,Onboarding record 1985
1986,1327,20240218,20250827.0,Olivia Ortiz,InProgress,Onboarding record 1986
1987,1328,20230520,20240314.0,Andrea White,Delayed,Onboarding record 1987
1988,1340,20240901,20250419.0,Marvin Soto,Completed,Onboarding record 1988
1989,1341,20250307,20241101.0,Jason Johnson,Delayed,Onboarding record 1989
1990,1343,20230919,,Catherine Payne,InProgress,Onboarding record 1990
1991,1345,20250125,20250809.0,Amanda Mcclain,InProgress,Onboarding record 1991
1992,1349,20240523,20240126.0,Joseph Gordon,Delayed,Onboarding record 1992
1993,1352,20240211,20230731.0,Brian Vazquez,Completed,Onboarding record 1993
1994,1353,20240907,20250620.0,Stephen Howe,InProgress,Onboarding record 1994
1995,1354,20240215,,Isaiah Garcia,Delayed,Onboarding record 1995
1996,1356,20230903,20250217.0,Lisa Shea,InProgress,Onboarding record 1996
1997,1359,20250420,20250506.0,Briana Sanders,Delayed,Onboarding record 1997
1998,1362,20240702,20240621.0,Steven Carroll,Completed,Onboarding record 1998
1999,1366,20231206,20250205.0,Jaclyn Conley,Delayed,Onboarding record 1999
2000,1373,20230405,,Jared Garcia,Completed,Onboarding record 2000
